MONTHLY INTEREST RATES,,,,,,,,,,,,,,,,,,,ACCESS DAILY SHARES,,,,,,CAL DAILY SHARES,
Year,Variables,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,,,,,,,,,,,,,
08/06/2022,GCB,0.00,,,,09/06/2022,SCB,0.00,,,,08/06/2022,SOGEGH,"31,670.66",,,,08/04/2022,ACCESS,0.00,,,,11/04/2022,CAL,39.56
07/06/2022,GCB,0.00,,,,08/06/2022,SCB,0.00,,,,07/06/2022,SOGEGH,297.50,,,,07/04/2022,ACCESS,522.50,,,,08/04/2022,CAL,"25,296.04"
06/06/2022,GCB,338.35,,,,07/06/2022,SCB,0.00,,,,06/06/2022,SOGEGH,8.33,,,,06/04/2022,ACCESS,0.00,,,,07/04/2022,CAL,"568,863.42"
03/06/2022,GCB,0.00,,,,06/06/2022,SCB,60.90,,,,03/06/2022,SOGEGH,0.00,,,,05/04/2022,ACCESS,"24,087.25",,,,06/04/2022,CAL,"15,060.32"
02/06/2022,GCB,"9,801.22",,,,03/06/2022,SCB,0.00,,,,02/06/2022,SOGEGH,"12,852.00",,,,04/04/2022,ACCESS,0.00,,,,05/04/2022,CAL,"1,040.60"
01/06/2022,GCB,227.70,,,,02/06/2022,SCB,0.00,,,,01/06/2022,SOGEGH,0.00,,,,01/04/2022,ACCESS,0.00,,,,04/04/2022,CAL,"69,722.78"
31/05/2022,GCB,0.00,,,,01/06/2022,SCB,0.00,,,,31/05/2022,SOGEGH,642.60,,,,31/03/2022,ACCESS,"1,672.00",,,,01/04/2022,CAL,"178,243.60"
30/05/2022,GCB,0.00,,,,31/05/2022,SCB,0.00,,,,30/05/2022,SOGEGH,27.37,,,,30/03/2022,ACCESS,0.00,,,,31/03/2022,CAL,866.88
27/05/2022,GCB,"28,406.84",,,,30/05/2022,SCB,"1,015.00",,,,27/05/2022,SOGEGH,21.42,,,,29/03/2022,ACCESS,0.00,,,,30/03/2022,CAL,"4,950.16"
26/05/2022,GCB,0.00,,,,27/05/2022,SCB,0.00,,,,26/05/2022,SOGEGH,"1,167.39",,,,28/03/2022,ACCESS,0.00,,,,29/03/2022,CAL,"1,135.20"
25/05/2022,GCB,0.00,,,,26/05/2022,SCB,0.00,,,,25/05/2022,SOGEGH,17.85,,,,25/03/2022,ACCESS,0.00,,,,28/03/2022,CAL,"10,749.62"
24/05/2022,GCB,"2,889.26",,,,25/05/2022,SCB,406.00,,,,24/05/2022,SOGEGH,0.00,,,,24/03/2022,ACCESS,0.00,,,,25/03/2022,CAL,"114,471.20"
23/05/2022,GCB,440.22,,,,24/05/2022,SCB,"20,300.00",,,,23/05/2022,SOGEGH,0.00,,,,23/03/2022,ACCESS,"2,090.00",,,,24/03/2022,CAL,"689,326.20"
20/05/2022,GCB,"20,918.82",,,,23/05/2022,SCB,"48,009.50",,,,20/05/2022,SOGEGH,0.00,,,,22/03/2022,ACCESS,0.00,,,,23/03/2022,CAL,"2,125.00"
19/05/2022,GCB,0.00,,,,20/05/2022,SCB,0.00,,,,19/05/2022,SOGEGH,0.00,,,,21/03/2022,ACCESS,0.00,,,,22/03/2022,CAL,"1,150.90"
18/05/2022,GCB,"5,085.24",,,,19/05/2022,SCB,"16,766.00",,,,18/05/2022,SOGEGH,0.00,,,,18/03/2022,ACCESS,"18,053.80",,,,21/03/2022,CAL,"29,140.55"
17/05/2022,GCB,"2,316.99",,,,18/05/2022,SCB,"3,434.00",,,,17/05/2022,SOGEGH,0.00,,,,17/03/2022,ACCESS,0.00,,,,18/03/2022,CAL,"1,978.20"
16/05/2022,GCB,25.35,,,,17/05/2022,SCB,0.00,,,,16/05/2022,SOGEGH,606.90,,,,16/03/2022,ACCESS,0.00,,,,17/03/2022,CAL,"4,456.20"
13/05/2022,GCB,253.50,,,,16/05/2022,SCB,0.00,,,,13/05/2022,SOGEGH,59.50,,,,15/03/2022,ACCESS,934.80,,,,16/03/2022,CAL,"6,841.80"
12/05/2022,GCB,0.00,,,,13/05/2022,SCB,0.00,,,,12/05/2022,SOGEGH,11.90,,,,14/03/2022,ACCESS,"825,688.70",,,,15/03/2022,CAL,"426,104.28"
11/05/2022,GCB,101.40,,,,12/05/2022,SCB,"5,135.90",,,,11/05/2022,SOGEGH,0.00,,,,11/03/2022,ACCESS,"252,407.40",,,,14/03/2022,CAL,"3,217.20"
10/05/2022,GCB,0.00,,,,11/05/2022,SCB,0.00,,,,10/05/2022,SOGEGH,"12,209.40",,,,10/03/2022,ACCESS,"25,080.00",,,,11/03/2022,CAL,"1,629.18"
09/05/2022,GCB,"1,018.00",,,,10/05/2022,SCB,0.00,,,,09/05/2022,SOGEGH,178.50,,,,09/03/2022,ACCESS,332.50,,,,10/03/2022,CAL,"50,627.64"
06/05/2022,GCB,"52,224.34",,,,09/05/2022,SCB,548.10,,,,06/05/2022,SOGEGH,238.00,,,,08/03/2022,ACCESS,41.80,,,,09/03/2022,CAL,"9,531.90"
05/05/2022,GCB,0.00,,,,06/05/2022,SCB,913.50,,,,05/05/2022,SOGEGH,59.50,,,,04/03/2022,ACCESS,"8,587.30",,,,08/03/2022,CAL,"1,045.50"
04/05/2022,GCB,"10,398.90",,,,05/05/2022,SCB,0.00,,,,04/05/2022,SOGEGH,"1,287.58",,,,03/03/2022,ACCESS,"3,822.00",,,,04/03/2022,CAL,"1,508,670.95"
29/04/2022,GCB,0.00,,,,04/05/2022,SCB,"1,969.10",,,,29/04/2022,SOGEGH,"1,218.56",,,,02/03/2022,ACCESS,"4,000.00",,,,03/03/2022,CAL,"1,402.50"
28/04/2022,GCB,"2,550,188.70",,,,29/04/2022,SCB,0.00,,,,28/04/2022,SOGEGH,0.00,,,,01/03/2022,ACCESS,0.00,,,,02/03/2022,CAL,"183,513.30"
27/04/2022,GCB,"1,632.00",,,,28/04/2022,SCB,0.00,,,,27/04/2022,SOGEGH,0.00,,,,28/02/2022,ACCESS,"4,334.00",,,,01/03/2022,CAL,"1,763.75"
26/04/2022,GCB,"4,615.50",,,,27/04/2022,SCB,0.00,,,,26/04/2022,SOGEGH,600.95,,,,25/02/2022,ACCESS,"24,256.00",,,,28/02/2022,CAL,"60,622.28"
25/04/2022,GCB,10.20,,,,26/04/2022,SCB,100.00,,,,25/04/2022,SOGEGH,357.00,,,,24/02/2022,ACCESS,18.00,,,,25/02/2022,CAL,"51,946.18"
22/04/2022,GCB,"1,020.00",,,,25/04/2022,SCB,0.00,,,,22/04/2022,SOGEGH,"4,326.84",,,,23/02/2022,ACCESS,200.00,,,,24/02/2022,CAL,"158,481.25"
21/04/2022,GCB,102.00,,,,22/04/2022,SCB,507.50,,,,21/04/2022,SOGEGH,33.32,,,,22/02/2022,ACCESS,"96,840.00",,,,23/02/2022,CAL,"36,963.95"
20/04/2022,GCB,0.00,,,,21/04/2022,SCB,0.00,,,,20/04/2022,SOGEGH,"15,487.85",,,,21/02/2022,ACCESS,"4,876.20",,,,22/02/2022,CAL,"8,678.50"
19/04/2022,GCB,"8,415.00",,,,20/04/2022,SCB,0.00,,,,19/04/2022,SOGEGH,"8,466.00",,,,18/02/2022,ACCESS,"36,111.36",,,,21/02/2022,CAL,"17,298.35"
14/04/2022,GCB,512.00,,,,19/04/2022,SCB,20.30,,,,14/04/2022,SOGEGH,0.00,,,,17/02/2022,ACCESS,582.50,,,,18/02/2022,CAL,"8,589.25"
13/04/2022,GCB,0.00,,,,14/04/2022,SCB,"1,948.80",,,,13/04/2022,SOGEGH,0.00,,,,16/02/2022,ACCESS,0.00,,,,17/02/2022,CAL,"38,703.90"
12/04/2022,GCB,0.00,,,,13/04/2022,SCB,0.00,,,,12/04/2022,SOGEGH,0.00,,,,15/02/2022,ACCESS,0.00,,,,16/02/2022,CAL,"59,764.35"
11/04/2022,GCB,"1,792.00",,,,12/04/2022,SCB,0.00,,,,11/04/2022,SOGEGH,0.00,,,,14/02/2022,ACCESS,58.25,,,,15/02/2022,CAL,355.30
08/04/2022,GCB,"3,072.00",,,,11/04/2022,SCB,"81,809.00",,,,08/04/2022,SOGEGH,"3,048.00",,,,11/02/2022,ACCESS,"1,542.46",,,,14/02/2022,CAL,"509,983.00"
07/04/2022,GCB,512.00,,,,08/04/2022,SCB,"1,887.90",,,,07/04/2022,SOGEGH,0.00,,,,10/02/2022,ACCESS,"3,495.00",,,,11/02/2022,CAL,"6,040.10"
06/04/2022,GCB,"39,541.76",,,,07/04/2022,SCB,"1,319.50",,,,06/04/2022,SOGEGH,"31,895.57",,,,09/02/2022,ACCESS,0.00,,,,10/02/2022,CAL,0.00
05/04/2022,GCB,"19,670.18",,,,06/04/2022,SCB,"4,750.20",,,,05/04/2022,SOGEGH,52.36,,,,08/02/2022,ACCESS,12.90,,,,09/02/2022,CAL,"8,500.00"
04/04/2022,GCB,20.52,,,,05/04/2022,SCB,"40,600.00",,,,04/04/2022,SOGEGH,"76,638.38",,,,07/02/2022,ACCESS,"2,580.00",,,,08/02/2022,CAL,"7,945.80"
01/04/2022,GCB,0.00,,,,04/04/2022,SCB,"56,088.90",,,,01/04/2022,SOGEGH,0.00,,,,04/02/2022,ACCESS,0.00,,,,07/02/2022,CAL,"39,548.60"
31/03/2022,GCB,348.84,,,,01/04/2022,SCB,"42,650.30",,,,31/03/2022,SOGEGH,"197,566.18",,,,03/02/2022,ACCESS,0.00,,,,04/02/2022,CAL,"2,748.80"
30/03/2022,GCB,559.17,,,,31/03/2022,SCB,0.00,,,,30/03/2022,SOGEGH,"15,349.81",,,,02/02/2022,ACCESS,0.00,,,,03/02/2022,CAL,649.60
29/03/2022,GCB,215.88,,,,30/03/2022,SCB,263.90,,,,29/03/2022,SOGEGH,0.00,,,,01/02/2022,ACCESS,0.00,,,,02/02/2022,CAL,"1,601,717.60"
28/03/2022,GCB,0.00,,,,29/03/2022,SCB,406.00,,,,28/03/2022,SOGEGH,0.00,,,,31/01/2022,ACCESS,"4,859.25",,,,01/02/2022,CAL,"814,051.72"
25/03/2022,GCB,"4,454.75",,,,28/03/2022,SCB,0.00,,,,25/03/2022,SOGEGH,59.50,,,,28/01/2022,ACCESS,855.00,,,,31/01/2022,CAL,"1,604.74"
24/03/2022,GCB,"104,175.24",,,,25/03/2022,SCB,"5,399.80",,,,24/03/2022,SOGEGH,0.00,,,,27/01/2022,ACCESS,"2,850.00",,,,28/01/2022,CAL,"82,842.14"
23/03/2022,GCB,0.00,,,,24/03/2022,SCB,"281,358.00",,,,23/03/2022,SOGEGH,"1,190.00",,,,26/01/2022,ACCESS,0.00,,,,27/01/2022,CAL,"27,691.40"
22/03/2022,GCB,"233,105.18",,,,23/03/2022,SCB,"62,727.00",,,,22/03/2022,SOGEGH,178.50,,,,25/01/2022,ACCESS,0.00,,,,26/01/2022,CAL,0.00
21/03/2022,GCB,0.00,,,,22/03/2022,SCB,"39,239.90",,,,21/03/2022,SOGEGH,"2,507.33",,,,24/01/2022,ACCESS,0.00,,,,25/01/2022,CAL,"37,169.78"
18/03/2022,GCB,0.00,,,,21/03/2022,SCB,"68,634.30",,,,18/03/2022,SOGEGH,"80,849.79",,,,21/01/2022,ACCESS,0.00,,,,24/01/2022,CAL,26.24
17/03/2022,GCB,"5,180.00",,,,18/03/2022,SCB,"92,263.50",,,,17/03/2022,SOGEGH,315.90,,,,20/01/2022,ACCESS,0.00,,,,21/01/2022,CAL,0.00
16/03/2022,GCB,"20,199.52",,,,17/03/2022,SCB,"409,207.40",,,,16/03/2022,SOGEGH,0.00,,,,19/01/2022,ACCESS,94.50,,,,20/01/2022,CAL,"33,567.52"
15/03/2022,GCB,0.00,,,,16/03/2022,SCB,0.00,,,,15/03/2022,SOGEGH,"2,975.00",,,,18/01/2022,ACCESS,0.00,,,,19/01/2022,CAL,0.00
14/03/2022,GCB,530.40,,,,15/03/2022,SCB,"2,050.30",,,,14/03/2022,SOGEGH,59.50,,,,17/01/2022,ACCESS,0.00,,,,18/01/2022,CAL,"31,181.32"
11/03/2022,GCB,"130,451.79",,,,14/03/2022,SCB,466.90,,,,11/03/2022,SOGEGH,"95,836.00",,,,14/01/2022,ACCESS,0.00,,,,17/01/2022,CAL,"61,001.44"
10/03/2022,GCB,0.00,,,,11/03/2022,SCB,"196,301.00",,,,10/03/2022,SOGEGH,0.00,,,,13/01/2022,ACCESS,0.00,,,,14/01/2022,CAL,"15,592.30"
09/03/2022,GCB,0.00,,,,10/03/2022,SCB,"108,909.50",,,,09/03/2022,SOGEGH,96.00,,,,12/01/2022,ACCESS,0.00,,,,13/01/2022,CAL,"4,767.60"
08/03/2022,GCB,"1,055.60",,,,09/03/2022,SCB,"18,127.90",,,,08/03/2022,SOGEGH,0.00,,,,11/01/2022,ACCESS,504.00,,,,12/01/2022,CAL,"15,834.00"
04/03/2022,GCB,0.00,,,,08/03/2022,SCB,0.00,,,,04/03/2022,SOGEGH,0.00,,,,10/01/2022,ACCESS,548.10,,,,11/01/2022,CAL,"9,175.89"
03/03/2022,GCB,509.60,,,,04/03/2022,SCB,0.00,,,,03/03/2022,SOGEGH,0.00,,,,06/01/2022,ACCESS,0.00,,,,10/01/2022,CAL,856.95
02/03/2022,GCB,0.00,,,,03/03/2022,SCB,"4,344.20",,,,02/03/2022,SOGEGH,720.00,,,,05/01/2022,ACCESS,0.00,,,,06/01/2022,CAL,"22,641.75"
01/03/2022,GCB,0.00,,,,02/03/2022,SCB,203.00,,,,01/03/2022,SOGEGH,0.00,,,,04/01/2022,ACCESS,0.00,,,,05/01/2022,CAL,"3,213.78"
28/02/2022,GCB,520.00,,,,01/03/2022,SCB,"3,476.70",,,,28/02/2022,SOGEGH,0.00,,,,31/12/2021,ACCESS,0.00,,,,04/01/2022,CAL,"19,906.47"
25/02/2022,GCB,613.60,,,,28/02/2022,SCB,0.00,,,,25/02/2022,SOGEGH,"11,236.80",,,,30/12/2021,ACCESS,"6,394.50",,,,31/12/2021,CAL,"11,136.00"
24/02/2022,GCB,"1,003.60",,,,25/02/2022,SCB,"1,075.90",,,,24/02/2022,SOGEGH,0.00,,,,29/12/2021,ACCESS,0.00,,,,30/12/2021,CAL,"9,032.34"
23/02/2022,GCB,0.00,,,,24/02/2022,SCB,527.80,,,,23/02/2022,SOGEGH,0.00,,,,24/12/2021,ACCESS,0.00,,,,29/12/2021,CAL,348.00
22/02/2022,GCB,"12,038.00",,,,23/02/2022,SCB,"182,903.00",,,,22/02/2022,SOGEGH,0.00,,,,23/12/2021,ACCESS,0.00,,,,24/12/2021,CAL,"46,959.99"
21/02/2022,GCB,"115,778.00",,,,22/02/2022,SCB,"172,651.50",,,,21/02/2022,SOGEGH,"31,947.60",,,,22/12/2021,ACCESS,0.00,,,,23/12/2021,CAL,0.00
18/02/2022,GCB,936.00,,,,21/02/2022,SCB,142.10,,,,18/02/2022,SOGEGH,16.80,,,,21/12/2021,ACCESS,0.00,,,,22/12/2021,CAL,522.00
17/02/2022,GCB,"6,604.00",,,,18/02/2022,SCB,974.40,,,,17/02/2022,SOGEGH,295.20,,,,20/12/2021,ACCESS,"35,380.80",,,,21/12/2021,CAL,"1,502.49"
16/02/2022,GCB,"2,662.40",,,,17/02/2022,SCB,"9,013.20",,,,16/02/2022,SOGEGH,0.00,,,,17/12/2021,ACCESS,0.00,,,,20/12/2021,CAL,"52,567.14"
15/02/2022,GCB,832.00,,,,16/02/2022,SCB,"26,572.70",,,,15/02/2022,SOGEGH,0.00,,,,16/12/2021,ACCESS,0.00,,,,17/12/2021,CAL,"11,978.16"
14/02/2022,GCB,130.00,,,,15/02/2022,SCB,"3,105.90",,,,14/02/2022,SOGEGH,0.00,,,,15/12/2021,ACCESS,"1,115.10",,,,16/12/2021,CAL,"19,350.63"
11/02/2022,GCB,286.00,,,,14/02/2022,SCB,"10,921.40",,,,11/02/2022,SOGEGH,145.20,,,,14/12/2021,ACCESS,0.00,,,,15/12/2021,CAL,"8,400.00"
10/02/2022,GCB,"1,024.40",,,,11/02/2022,SCB,"12,464.20",,,,10/02/2022,SOGEGH,"12,960.00",,,,13/12/2021,ACCESS,945.00,,,,14/12/2021,CAL,"1,086.96"
09/02/2022,GCB,0.00,,,,10/02/2022,SCB,0.00,,,,09/02/2022,SOGEGH,"3,000.00",,,,10/12/2021,ACCESS,0.00,,,,13/12/2021,CAL,586.32
08/02/2022,GCB,"3,146.00",,,,09/02/2022,SCB,0.00,,,,08/02/2022,SOGEGH,60.00,,,,09/12/2021,ACCESS,0.00,,,,10/12/2021,CAL,263.76
07/02/2022,GCB,0.00,,,,08/02/2022,SCB,"8,789.90",,,,07/02/2022,SOGEGH,0.00,,,,08/12/2021,ACCESS,0.00,,,,09/12/2021,CAL,"161,674.80"
04/02/2022,GCB,"21,512.40",,,,07/02/2022,SCB,0.00,,,,04/02/2022,SOGEGH,0.00,,,,07/12/2021,ACCESS,0.00,,,,08/12/2021,CAL,"20,145.85"
03/02/2022,GCB,"14,866.80",,,,04/02/2022,SCB,0.00,,,,03/02/2022,SOGEGH,180.00,,,,06/12/2021,ACCESS,0.00,,,,07/12/2021,CAL,85.85
02/02/2022,GCB,"927,830.96",,,,03/02/2022,SCB,"4,466.00",,,,02/02/2022,SOGEGH,0.00,,,,02/12/2021,ACCESS,0.00,,,,06/12/2021,CAL,"16,900.55"
01/02/2022,GCB,"4,171.04",,,,02/02/2022,SCB,466.90,,,,01/02/2022,SOGEGH,0.00,,,,01/12/2021,ACCESS,0.00,,,,02/12/2021,CAL,"15,343.18"
31/01/2022,GCB,"11,271.24",,,,01/02/2022,SCB,"34,814.50",,,,31/01/2022,SOGEGH,420.00,,,,30/11/2021,ACCESS,0.00,,,,01/12/2021,CAL,"1,616.46"
28/01/2022,GCB,26.20,,,,31/01/2022,SCB,0.00,,,,28/01/2022,SOGEGH,"1,476.00",,,,29/11/2021,ACCESS,0.00,,,,30/11/2021,CAL,"10,334.73"
27/01/2022,GCB,"26,781.64",,,,28/01/2022,SCB,0.00,,,,27/01/2022,SOGEGH,0.00,,,,26/11/2021,ACCESS,0.00,,,,29/11/2021,CAL,"19,006.02"
26/01/2022,GCB,"8,253.00",,,,27/01/2022,SCB,"564,177.60",,,,26/01/2022,SOGEGH,0.00,,,,25/11/2021,ACCESS,0.00,,,,26/11/2021,CAL,"43,500.00"
25/01/2022,GCB,52.40,,,,26/01/2022,SCB,"18,879.00",,,,25/01/2022,SOGEGH,0.00,,,,24/11/2021,ACCESS,563.85,,,,25/11/2021,CAL,"6,770.34"
24/01/2022,GCB,0.00,,,,25/01/2022,SCB,"60,676.70",,,,24/01/2022,SOGEGH,0.00,,,,23/11/2021,ACCESS,0.00,,,,24/11/2021,CAL,0.00
21/01/2022,GCB,"629,324.00",,,,24/01/2022,SCB,0.00,,,,21/01/2022,SOGEGH,0.00,,,,22/11/2021,ACCESS,0.00,,,,23/11/2021,CAL,0.00
20/01/2022,GCB,"1,949.28",,,,21/01/2022,SCB,0.00,,,,20/01/2022,SOGEGH,0.00,,,,18/11/2021,ACCESS,0.00,,,,22/11/2021,CAL,"1,873.11"
19/01/2022,GCB,"157,147.49",,,,20/01/2022,SCB,0.00,,,,19/01/2022,SOGEGH,0.00,,,,17/11/2021,ACCESS,0.00,,,,18/11/2021,CAL,"137,818.55"
18/01/2022,GCB,0.00,,,,19/01/2022,SCB,0.00,,,,18/01/2022,SOGEGH,156.00,,,,16/11/2021,ACCESS,176.40,,,,17/11/2021,CAL,"46,761.90"
17/01/2022,GCB,"1,000.84",,,,18/01/2022,SCB,0.00,,,,17/01/2022,SOGEGH,"9,600.00",,,,15/11/2021,ACCESS,497.70,,,,16/11/2021,CAL,"78,059.01"
14/01/2022,GCB,"55,491.60",,,,17/01/2022,SCB,0.00,,,,14/01/2022,SOGEGH,0.00,,,,12/11/2021,ACCESS,0.00,,,,15/11/2021,CAL,694.69
13/01/2022,GCB,0.00,,,,14/01/2022,SCB,"719,939.50",,,,13/01/2022,SOGEGH,"1,653.60",,,,11/11/2021,ACCESS,"1,953.00",,,,12/11/2021,CAL,0.00
12/01/2022,GCB,10.48,,,,13/01/2022,SCB,0.00,,,,12/01/2022,SOGEGH,"21,643.20",,,,10/11/2021,ACCESS,"27,972.00",,,,11/11/2021,CAL,"1,105,011.50"
11/01/2022,GCB,298.68,,,,12/01/2022,SCB,"2,699.90",,,,11/01/2022,SOGEGH,0.00,,,,09/11/2021,ACCESS,"6,180.79",,,,10/11/2021,CAL,"303,506.60"
10/01/2022,GCB,"5,030.40",,,,11/01/2022,SCB,121.80,,,,10/01/2022,SOGEGH,0.00,,,,08/11/2021,ACCESS,0.00,,,,09/11/2021,CAL,"111,244.24"
06/01/2022,GCB,0.00,,,,10/01/2022,SCB,40.60,,,,06/01/2022,SOGEGH,120.00,,,,05/11/2021,ACCESS,0.00,,,,08/11/2021,CAL,"4,000.00"
05/01/2022,GCB,5.24,,,,06/01/2022,SCB,"23,101.40",,,,05/01/2022,SOGEGH,0.00,,,,04/11/2021,ACCESS,0.00,,,,05/11/2021,CAL,0.00
04/01/2022,GCB,"1,944.04",,,,05/01/2022,SCB,"2,293.90",,,,04/01/2022,SOGEGH,0.00,,,,03/11/2021,ACCESS,0.00,,,,04/11/2021,CAL,"117,688.74"
31/12/2021,GCB,"23,925.84",,,,04/01/2022,SCB,0.00,,,,31/12/2021,SOGEGH,"19,833.60",,,,02/11/2021,ACCESS,0.00,,,,03/11/2021,CAL,0.00
30/12/2021,GCB,26.20,,,,31/12/2021,SCB,0.00,,,,30/12/2021,SOGEGH,"4,610.40",,,,01/11/2021,ACCESS,"2,443.00",,,,02/11/2021,CAL,"70,314.44"
29/12/2021,GCB,"266,192.00",,,,30/12/2021,SCB,0.00,,,,29/12/2021,SOGEGH,"246,680.40",,,,29/10/2021,ACCESS,0.00,,,,01/11/2021,CAL,0.00
24/12/2021,GCB,"760,198.24",,,,29/12/2021,SCB,0.00,,,,24/12/2021,SOGEGH,0.00,,,,28/10/2021,ACCESS,0.00,,,,29/10/2021,CAL,0.00
23/12/2021,GCB,0.00,,,,24/12/2021,SCB,"12,931.10",,,,23/12/2021,SOGEGH,"83,027.50",,,,27/10/2021,ACCESS,0.00,,,,28/10/2021,CAL,0.00
22/12/2021,GCB,"7,896.00",,,,23/12/2021,SCB,"49,471.10",,,,22/12/2021,SOGEGH,"1,047.84",,,,26/10/2021,ACCESS,0.00,,,,27/10/2021,CAL,684.00
21/12/2021,GCB,"10,815.00",,,,22/12/2021,SCB,"4,060.00",,,,21/12/2021,SOGEGH,"6,089.98",,,,25/10/2021,ACCESS,0.00,,,,26/10/2021,CAL,608.00
20/12/2021,GCB,"3,701.25",,,,21/12/2021,SCB,"2,496.90",,,,20/12/2021,SOGEGH,"18,918.94",,,,22/10/2021,ACCESS,0.00,,,,25/10/2021,CAL,"39,577.76"
17/12/2021,GCB,0.00,,,,20/12/2021,SCB,0.00,,,,17/12/2021,SOGEGH,177.00,,,,21/10/2021,ACCESS,0.00,,,,22/10/2021,CAL,"643,428.16"
16/12/2021,GCB,"2,661.75",,,,17/12/2021,SCB,0.00,,,,16/12/2021,SOGEGH,120.36,,,,20/10/2021,ACCESS,0.00,,,,21/10/2021,CAL,"1,064.00"
15/12/2021,GCB,"15,755.25",,,,16/12/2021,SCB,"20,787.20",,,,15/12/2021,SOGEGH,0.00,,,,19/10/2021,ACCESS,0.00,,,,20/10/2021,CAL,"16,608.28"
14/12/2021,GCB,0.00,,,,15/12/2021,SCB,"286,737.50",,,,14/12/2021,SOGEGH,"16,763.08",,,,18/10/2021,ACCESS,0.00,,,,19/10/2021,CAL,"3,800.00"
13/12/2021,GCB,913.50,,,,14/12/2021,SCB,"759,585.40",,,,13/12/2021,SOGEGH,"37,768.26",,,,15/10/2021,ACCESS,0.00,,,,18/10/2021,CAL,"128,197.56"
10/12/2021,GCB,225.75,,,,13/12/2021,SCB,"4,567.50",,,,10/12/2021,SOGEGH,"358,784.90",,,,14/10/2021,ACCESS,0.00,,,,15/10/2021,CAL,"2,085.44"
09/12/2021,GCB,0.00,,,,10/12/2021,SCB,0.00,,,,09/12/2021,SOGEGH,"29,741.88",,,,13/10/2021,ACCESS,680.55,,,,14/10/2021,CAL,"5,912.25"
08/12/2021,GCB,525.00,,,,09/12/2021,SCB,"2,154,481.10",,,,08/12/2021,SOGEGH,"17,919.60",,,,12/10/2021,ACCESS,0.00,,,,13/10/2021,CAL,"76,568.17"
07/12/2021,GCB,0.00,,,,08/12/2021,SCB,"20,300.00",,,,07/12/2021,SOGEGH,0.00,,,,11/10/2021,ACCESS,3.49,,,,12/10/2021,CAL,"81,650.00"
06/12/2021,GCB,"17,839.50",,,,07/12/2021,SCB,0.00,,,,06/12/2021,SOGEGH,"85,814.40",,,,08/10/2021,ACCESS,0.00,,,,11/10/2021,CAL,"2,017.40"
02/12/2021,GCB,"28,365.75",,,,06/12/2021,SCB,508.75,,,,02/12/2021,SOGEGH,0.00,,,,07/10/2021,ACCESS,0.00,,,,08/10/2021,CAL,"179,647.16"
01/12/2021,GCB,0.00,,,,02/12/2021,SCB,956.45,,,,01/12/2021,SOGEGH,0.00,,,,06/10/2021,ACCESS,0.00,,,,07/10/2021,CAL,"20,895.49"
30/11/2021,GCB,"2,441.25",,,,01/12/2021,SCB,"4,293.85",,,,30/11/2021,SOGEGH,644.40,,,,05/10/2021,ACCESS,34.90,,,,06/10/2021,CAL,"16,732.10"
29/11/2021,GCB,5.25,,,,30/11/2021,SCB,"5,901.50",,,,29/11/2021,SOGEGH,0.00,,,,04/10/2021,ACCESS,0.00,,,,05/10/2021,CAL,930.18
26/11/2021,GCB,0.00,,,,29/11/2021,SCB,0.00,,,,26/11/2021,SOGEGH,0.00,,,,01/10/2021,ACCESS,"52,404.00",,,,04/10/2021,CAL,"30,253.42"
25/11/2021,GCB,0.00,,,,26/11/2021,SCB,0.00,,,,25/11/2021,SOGEGH,468.00,,,,30/09/2021,ACCESS,0.00,,,,01/10/2021,CAL,"2,907,144.76"
24/11/2021,GCB,"1,023.75",,,,25/11/2021,SCB,"1,090.80",,,,24/11/2021,SOGEGH,26.40,,,,29/09/2021,ACCESS,349.00,,,,30/09/2021,CAL,"165,279.00"
23/11/2021,GCB,0.00,,,,24/11/2021,SCB,"2,035.00",,,,23/11/2021,SOGEGH,0.00,,,,28/09/2021,ACCESS,0.00,,,,29/09/2021,CAL,"10,360.00"
22/11/2021,GCB,"647,792.25",,,,23/11/2021,SCB,"1,017.50",,,,22/11/2021,SOGEGH,"66,693.60",,,,27/09/2021,ACCESS,0.00,,,,28/09/2021,CAL,37.50
18/11/2021,GCB,"19,824.00",,,,22/11/2021,SCB,"1,037.85",,,,18/11/2021,SOGEGH,"1,945.20",,,,24/09/2021,ACCESS,0.00,,,,27/09/2021,CAL,74.00
17/11/2021,GCB,"26,250.00",,,,18/11/2021,SCB,0.00,,,,17/11/2021,SOGEGH,886.80,,,,23/09/2021,ACCESS,0.00,,,,24/09/2021,CAL,"347,594.28"
16/11/2021,GCB,"1,396.50",,,,17/11/2021,SCB,0.00,,,,16/11/2021,SOGEGH,"98,508.00",,,,22/09/2021,ACCESS,0.00,,,,23/09/2021,CAL,0.00
15/11/2021,GCB,"1,134.00",,,,16/11/2021,SCB,"23,076.90",,,,15/11/2021,SOGEGH,0.00,,,,20/09/2021,ACCESS,"19,195.00",,,,22/09/2021,CAL,0.00
12/11/2021,GCB,"20,853.00",,,,15/11/2021,SCB,"3,277.35",,,,12/11/2021,SOGEGH,0.00,,,,16/09/2021,ACCESS,0.00,,,,20/09/2021,CAL,"1,840,991.24"
11/11/2021,GCB,525.00,,,,12/11/2021,SCB,0.00,,,,11/11/2021,SOGEGH,12.00,,,,15/09/2021,ACCESS,0.00,,,,16/09/2021,CAL,74.00
